area_id,build_id,build_name,floor,room_id,room_name
0001,000005,东2舍（原东院一公寓2）,4,00000535,东2舍-405
0001,000005,东2舍（原东院一公寓2）,4,00000536,东2舍-406
0001,000005,东2舍（原东院一公寓2）,4,00000537,东2舍-407
0001,000005,东2舍（原东院一公寓2）,4,00000538,东2舍-408
0001,000005,东2舍（原东院一公寓2）,4,00000539,东2舍-409
0001,000005,东2舍（原东院一公寓2）,4,00000540,东2舍-410
0001,000005,东2舍（原东院一公寓2）,4,00000541,东2舍-411
0001,000005,东2舍（原东院一公寓2）,4,00000542,东2舍-412
0001,000005,东2舍（原东院一公寓2）,4,00000543,东2舍-413
0001,000005,东2舍（原东院一公寓2）,4,00000544,东2舍-414
0001,000005,东2舍（原东院一公寓2）,4,00000545,东2舍-415
0001,000005,东2舍（原东院一公寓2）,4,00000546,东2舍-416
0001,000005,东2舍（原东院一公寓2）,4,00000547,东2舍-417
0001,000005,东2舍（原东院一公寓2）,5,00000548,东2舍-501
0001,000005,东2舍（原东院一公寓2）,5,00000549,东2舍-502
0001,000005,东2舍（原东院一公寓2）,5,00000550,东2舍-503
0001,000005,东2舍（原东院一公寓2）,5,00000551,东2舍-504
0001,000005,东2舍（原东院一公寓2）,5,00000552,东2舍-505
0001,000005,东2舍（原东院一公寓2）,5,00000553,东2舍-506
0001,000005,东2舍（原东院一公寓2）,5,00000554,东2舍-507
0001,000005,东2舍（原东院一公寓2）,5,00000555,东2舍-508
0001,000005,东2舍（原东院一公寓2）,5,00000556,东2舍-509
0001,000005,东2舍（原东院一公寓2）,5,00000557,东2舍-510
0001,000005,东2舍（原东院一公寓2）,5,00000558,东2舍-511
0001,000005,东2舍（原东院一公寓2）,5,00000559,东2舍-512
0001,000005,东2舍（原东院一公寓2）,5,00000560,东2舍-513
0001,000005,东2舍（原东院一公寓2）,5,00000561,东2舍-514
0001,000005,东2舍（原东院一公寓2）,5,00000562,东2舍-515
0001,000005,东2舍（原东院一公寓2）,5,00000563,东2舍-516
0001,000005,东2舍（原东院一公寓2）,5,00000564,东2舍-517
0001,000006,东3舍（原东院一公寓3）,1,00000565,东3舍-101
0001,000006,东3舍（原东院一公寓3）,1,00000566,东3舍-102
0001,000006,东3舍（原东院一公寓3）,1,00000567,东3舍-103
0001,000006,东3舍（原东院一公寓3）,1,00000568,东3舍-104
0001,000006,东3舍（原东院一公寓3）,1,00000569,东3舍-105
0001,000006,东3舍（原东院一公寓3）,1,00000570,东3舍-106
0001,000006,东3舍（原东院一公寓3）,1,00000571,东3舍-107
0001,000006,东3舍（原东院一公寓3）,1,00000572,东3舍-108
0001,000006,东3舍（原东院一公寓3）,1,00000573,东3舍-109
0001,000006,东3舍（原东院一公寓3）,1,00000574,东3舍-110
0001,000006,东3舍（原东院一公寓3）,1,00000575,东3舍-111
0001,000006,东3舍（原东院一公寓3）,1,00000576,东3舍-112
0001,000006,东3舍（原东院一公寓3）,1,00000577,东3舍-113
0001,000006,东3舍（原东院一公寓3）,1,00000578,东3舍-114
0001,000006,东3舍（原东院一公寓3）,1,00000579,东3舍-115
0001,000006,东3舍（原东院一公寓3）,1,00000580,东3舍-116
0001,000006,东3舍（原东院一公寓3）,2,00000581,东3舍-201
0001,000006,东3舍（原东院一公寓3）,2,00000582,东3舍-202
0001,000006,东3舍（原东院一公寓3）,2,00000583,东3舍-203
0001,000006,东3舍（原东院一公寓3）,2,00000584,东3舍-204
0001,000006,东3舍（原东院一公寓3）,2,00000585,东3舍-205
0001,000006,东3舍（原东院一公寓3）,2,00000586,东3舍-206
0001,000006,东3舍（原东院一公寓3）,2,00000587,东3舍-207
0001,000006,东3舍（原东院一公寓3）,2,00000588,东3舍-208
0001,000006,东3舍（原东院一公寓3）,2,00000589,东3舍-209
0001,000006,东3舍（原东院一公寓3）,2,00000590,东3舍-210
0001,000006,东3舍（原东院一公寓3）,2,00000591,东3舍-211
0001,000006,东3舍（原东院一公寓3）,2,00000592,东3舍-212
0001,000006,东3舍（原东院一公寓3）,2,00000593,东3舍-213
0001,000006,东3舍（原东院一公寓3）,2,00000594,东3舍-214
0001,000006,东3舍（原东院一公寓3）,2,00000595,东3舍-215
0001,000006,东3舍（原东院一公寓3）,2,00000596,东3舍-216
0001,000006,东3舍（原东院一公寓3）,2,00000597,东3舍-217
0001,000006,东3舍（原东院一公寓3）,3,00000598,东3舍-301
0001,000006,东3舍（原东院一公寓3）,3,00000599,东3舍-302
0001,000006,东3舍（原东院一公寓3）,3,00000600,东3舍-303
0001,000006,东3舍（原东院一公寓3）,3,00000601,东3舍-304
0001,000006,东3舍（原东院一公寓3）,3,00000602,东3舍-305
0001,000006,东3舍（原东院一公寓3）,3,00000603,东3舍-306
0001,000006,东3舍（原东院一公寓3）,3,00000604,东3舍-307
0001,000006,东3舍（原东院一公寓3）,3,00000605,东3舍-308
0001,000006,东3舍（原东院一公寓3）,3,00000606,东3舍-309
0001,000006,东3舍（原东院一公寓3）,3,00000607,东3舍-310
0001,000006,东3舍（原东院一公寓3）,3,00000608,东3舍-311
0001,000006,东3舍（原东院一公寓3）,3,00000609,东3舍-312
0001,000006,东3舍（原东院一公寓3）,3,00000610,东3舍-313
0001,000006,东3舍（原东院一公寓3）,3,00000611,东3舍-314
0001,000006,东3舍（原东院一公寓3）,3,00000612,东3舍-315
0001,000006,东3舍（原东院一公寓3）,3,00000613,东3舍-316
0001,000006,东3舍（原东院一公寓3）,3,00000614,东3舍-317
0001,000006,东3舍（原东院一公寓3）,4,00000615,东3舍-401
0001,000006,东3舍（原东院一公寓3）,4,00000616,东3舍-402
0001,000006,东3舍（原东院一公寓3）,4,00000617,东3舍-403
0001,000006,东3舍（原东院一公寓3）,4,00000618,东3舍-404
0001,000006,东3舍（原东院一公寓3）,4,00000619,东3舍-405
0001,000006,东3舍（原东院一公寓3）,4,00000620,东3舍-406
0001,000006,东3舍（原东院一公寓3）,4,00000621,东3舍-407
0001,000006,东3舍（原东院一公寓3）,4,00000622,东3舍-408
0001,000006,东3舍（原东院一公寓3）,4,00000623,东3舍-409
0001,000006,东3舍（原东院一公寓3）,4,00000624,东3舍-410
0001,000006,东3舍（原东院一公寓3）,4,00000625,东3舍-411
0001,000006,东3舍（原东院一公寓3）,4,00000626,东3舍-412
